anio_acci,nro_acci,fecha,desc_dia,fecha_aprox,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion,forma_geocod,calle_lista,numero_calles,calles_osm,lat,lon,index_right,gid,fna,gna,nam,in1,fdc,sag
2017,10930,2017-07-21,Viernes,0.0,23:20:00,,0.0,2,"Moto/Ciclomotor,Otros",Crespo Y Av. Pellegrini,2,0,0,1,0,0,1,"-32.951805555556,-60.670944444444",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.951805555556,-60.670944444444","['Crespo', 'Pellegrini']",2,,-32.951805555556,-60.670944444444,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10936,2017-09-30,Sabado,0.0,10:30:00,,0.0,2,"Otros,Automóvil",Larrea Y Dean Funes,2,0,0,1,0,0,1,"-32.967055555556,-60.69625",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.967055555556,-60.69625","['Larrea', 'Deán Gregorio Funes']",2,,-32.967055555556,-60.69625,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10941,2017-10-14,Sabado,0.0,0:50:00,,0.0,2,"Peatón,Otros",Av. Jorge Cura Y Bv. Oroño,2,0,0,1,0,0,1,"-32.971111111111,-60.660166666667",Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D,"-32.971111111111,-60.660166666667","['Avenida Jorge Cura', 'Bulevar Nicasio Oroño']",2,,-32.971111111111,-60.660166666667,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10944,2017-10-22,Domingo,0.0,4:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Riobamba Y Bv. Avellaneda,2,0,0,1,0,0,1,"-32.955694444444,-60.683222222222",Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.955694444444,-60.683222222222","['Riobamba', 'Avellaneda']",2,,-32.955694444444,-60.683222222222,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10947,2017-11-25,Sabado,0.0,21:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Bv. Avellaneda 3900,2,0,0,1,0,0,1,"-32.975194444444,-60.688222222222",Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.975194444444,-60.688222222222",['Avellaneda 3900'],1,,-32.975194444444,-60.688222222222,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10954,2017-01-24,Martes,0.0,5:30:00,,0.0,2,"Moto/Ciclomotor,Otros",Uruguay Y Entre Rios,2,0,1,0,0,0,1,"-32.976298027838, -60.648628286575",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.976298027838, -60.648628286575","['Uruguay', 'Entre Ríos']",2,,-32.976298027838,-60.648628286575,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10955,2017-02-14,Martes,0.0,22:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Garzon Y Biedma,2,0,1,0,0,0,1,"-32.97324, -60.70436",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.97324, -60.70436","['Garzón', 'Coronel Biedma']",2,,-32.97324,-60.70436,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10956,2017-02-27,Lunes,0.0,,,0.0,2,"Moto/Ciclomotor,Otros",Virasoro Y Mitre,2,0,0,1,0,0,1,"-32.969666666667,-60.645416666667",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.969666666667,-60.645416666667","['Virasoro', 'Mitre']",2,,-32.969666666667,-60.645416666667,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10957,2017-03-16,Jueves,0.0,8:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Donado Y Mendoza,2,0,1,0,0,0,1,"-32.940694444444,-60.726972222222",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.940694444444,-60.726972222222","['Donado', 'Mendoza']",2,,-32.940694444444,-60.726972222222,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10958,2017-03-18,Sabado,0.0,11:30:00,,0.0,2,"Moto/Ciclomotor,Otros",Av. Francia Y Gaboto,2,0,0,1,0,0,1,"-32.968416666667,-60.672444444444",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.968416666667,-60.672444444444","['Avenida Francia', 'Gaboto']",2,,-32.968416666667,-60.672444444444,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10959,2017-04-01,Sabado,0.0,21:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Av. Eva Peron Y Gutenberg,2,0,1,0,0,0,1,"-32.93763, -60.68732",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.93763, -60.68732","['Avenida Eva Perón', 'Gutenberg']",2,,-32.93763,-60.68732,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10960,2017-04-10,Lunes,0.0,22:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Bv. Avellaneda Y Av. Circunvalacion,2,0,0,1,0,0,1,"-33.000055555556,-60.689388888889",Avenida,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-33.000055555556,-60.689388888889","['Avellaneda', 'Circunvalacion']",2,,-33.000055555556,-60.689388888889,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10961,2017-04-18,Martes,0.0,16:30:00,,0.0,2,"Bicicleta,Otros",Gaboto Y San Martin,2,0,1,0,0,0,1,"-32.973611111111,-60.643472222222",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Ciclista,Atropello,S/D,S/D,S/D,S/D,"-32.973611111111,-60.643472222222","['Gaboto', 'San Martin']",2,,-32.973611111111,-60.643472222222,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10964,2017-06-15,Jueves,0.0,14:00:00,,0.0,2,"Moto/Ciclomotor,Otros",España Y Cerrito,2,0,0,1,0,0,1,"-32.960361111111,-60.650416666667",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.960361111111,-60.650416666667","['España', 'Cerrito']",2,,-32.960361111111,-60.650416666667,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10965,2017-07-16,Domingo,0.0,9:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Pueyrredon 4400,2,0,1,0,0,0,1,"-32.984805555556,-60.667916666667",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.984805555556,-60.667916666667",['Pueyrredon 4400'],1,,-32.984805555556,-60.667916666667,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10967,2017-07-31,Lunes,0.0,17:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Laprida 4600,2,0,1,0,0,0,1,"-32.99069,-60.64521",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.99069,-60.64521",['Laprida 4600'],1,,-32.99069,-60.64521,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10968,2017-08-02,Miercoles,0.0,12:00:00,,0.0,2,"Automóvil,Otros",Cerrito Y Paraguay,3,0,1,0,0,0,2,"-32.960861111111,-60.647611111111",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.960861111111,-60.647611111111","['Cerrito', 'Paraguay']",2,,-32.960861111111,-60.647611111111,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10970,2017-08-06,Domingo,0.0,20:00:00,,0.0,2,"Peatón,Otros",Gaboto Y F.More,2,0,1,0,0,0,1,"-32.964611111111,-60.692805555556",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Peatón,Atropello,S/D,S/D,S/D,S/D,"-32.964611111111,-60.692805555556","['Gaboto', 'Felipe Moré']",2,,-32.964611111111,-60.692805555556,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10972,2017-08-13,Domingo,0.0,2:00:00,,0.0,2,"Automóvil,Otros",Donado Y Av. Pellegrini,2,0,1,0,0,0,1,"-32.948944444444,-60.726666666667",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.948944444444,-60.726666666667","['Donado', 'Pellegrini']",2,,-32.948944444444,-60.726666666667,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10976,2017-09-18,Lunes,0.0,19:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Italia Y Saavedra,2,0,1,0,0,0,1,"-32.976166666667,-60.655833333333",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.976166666667,-60.655833333333","['Italia', 'Saavedra']",2,,-32.976166666667,-60.655833333333,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10978,2017-10-04,Miercoles,0.0,14:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Buenos Aires Y Patricios,2,0,1,0,0,0,1,"-33.010805555556,-60.644583333333",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-33.010805555556,-60.644583333333","['Buenos Aires', 'Patricios']",2,,-33.010805555556,-60.644583333333,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2017,10979,2017-10-06,Viernes,0.0,20:00:00,,0.0,2,"Moto/Ciclomotor,Otros",Cochabamba Y Bv. Avellaneda,2,0,1,0,0,0,1,"-32.951055555556,-60.682305555556",Calle,,ROSARIO,Rosario,S/D,S/D,II,S/D,Urbana,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.951055555556,-60.682305555556","['Cochabamba', 'Avellaneda']",2,,-32.951055555556,-60.682305555556,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
